iter	Accuracy	MultiClass
883	0.8971170034	0.3009353737
884	0.8971801347	0.3008393076
885	0.8974957912	0.3007184339
886	0.8976010101	0.3005237464
887	0.8977272727	0.3002662531
888	0.8978956229	0.3000224568
889	0.8980429293	0.299878563
890	0.8981060606	0.2997612672
891	0.8984217172	0.2995725164
892	0.898526936	0.2994912104
893	0.8986742424	0.2991729029
894	0.8988425926	0.2990374076
895	0.8990951178	0.2988672489
896	0.8991792929	0.298659676
897	0.8993055556	0.2985358989
898	0.8995159933	0.2984108914
899	0.899537037	0.298259922
900	0.8993897306	0.2980717652
901	0.8996001684	0.2979200114
902	0.8996843434	0.297819429
903	0.8998316498	0.2975955036
904	0.8997895623	0.2974347279
905	0.8998526936	0.2972704827
906	0.9000210438	0.2970735349
907	0.9001893939	0.2967377076
908	0.9001262626	0.2965600573
909	0.9003367003	0.2963364325
910	0.900736532	0.2960794885
911	0.9006313131	0.2958393045
912	0.9007154882	0.2957101256
913	0.9008627946	0.2955534823
914	0.9011784512	0.2953206105
915	0.9012205387	0.2951095219
916	0.9011784512	0.2950168782
917	0.9013468013	0.2948660958
918	0.9015361953	0.2946033473
919	0.9015782828	0.2945027035
920	0.901746633	0.2943333073
921	0.9018097643	0.2941739481
922	0.9019149832	0.2940121498
923	0.9018518519	0.2939125463
924	0.9019991582	0.2938693041
925	0.9021885522	0.2937683797
926	0.902293771	0.2937024726
927	0.9024410774	0.2936019787
928	0.9026725589	0.2933459679
929	0.9026936027	0.2930830095
930	0.9028409091	0.2929718629
931	0.9029250842	0.2928787447
932	0.9030092593	0.2927341853
933	0.9029882155	0.2926888685
934	0.9030934343	0.2925553345
935	0.9030092593	0.2925009763
936	0.9029882155	0.2924561824
937	0.9030934343	0.2924019186
938	0.9034511785	0.2921782275
939	0.9034301347	0.292090158
940	0.9035774411	0.2919430431
941	0.9035563973	0.2918518147
942	0.9035774411	0.2918044075
943	0.9037247475	0.2916313486
944	0.9036405724	0.291459297
945	0.9038089226	0.2912647508
946	0.9037457912	0.2911968995
947	0.9039772727	0.2909499373
948	0.9039351852	0.2907551059
949	0.9040193603	0.2907099501
950	0.9039983165	0.2906906868
951	0.9041245791	0.2905449707
952	0.9042929293	0.2903389727
953	0.9043771044	0.2902615357
954	0.9043350168	0.2901729126
955	0.9042718855	0.2900473412
956	0.904229798	0.2899853785
957	0.9044191919	0.2898883642
958	0.9042929293	0.2898128005
959	0.9046296296	0.2894908009
960	0.90496633	0.2892507696
961	0.9050505051	0.2890990376
962	0.9049873737	0.2889078148
963	0.9049242424	0.2887091989
964	0.9050715488	0.2885517912
965	0.9051136364	0.2884790035
966	0.9053872054	0.2881706439
967	0.9054503367	0.288035145
968	0.9053451178	0.2879000757
969	0.9053240741	0.2878871467
970	0.9054082492	0.2877896685
971	0.905513468	0.2876750119
972	0.9056397306	0.2875306356
973	0.9057449495	0.2873550502
974	0.9058501684	0.2872279957
975	0.9057449495	0.2870471593
976	0.9058080808	0.2869545708
977	0.9058080808	0.2869369639
978	0.9059132997	0.2868326621
979	0.9061237374	0.2865496631
980	0.90625	0.2863877221
981	0.9064183502	0.2861822233
982	0.9063552189	0.2859523641
983	0.9064393939	0.2858372571
984	0.9065656566	0.2857024523
985	0.9065656566	0.2853992993
986	0.9068181818	0.2852586408
987	0.9068813131	0.2851720635
988	0.9070917508	0.2849697581
989	0.9071969697	0.284830855
990	0.9071969697	0.2847445121
991	0.9071759259	0.2845455418
992	0.9072390572	0.284456798
993	0.9074494949	0.2843216257
994	0.9074705387	0.2841128599
995	0.9074915825	0.284000146
996	0.9075968013	0.2838473696
997	0.9076178451	0.2837465203
998	0.9076388889	0.2835104065
999	0.907723064	0.2834073683
