iter	Accuracy	MultiClass
885	0.900736532	0.2944598193
886	0.9007154882	0.2943584666
887	0.9007996633	0.2942357708
888	0.9007996633	0.2940437912
889	0.9008838384	0.29394682
890	0.9009890572	0.2937788922
891	0.9010732323	0.2936766177
892	0.9010732323	0.293511578
893	0.90128367	0.2933632917
894	0.9014520202	0.2931635468
895	0.9014941077	0.2929686033
896	0.9016835017	0.2928185828
897	0.9017887205	0.2926592333
898	0.9018518519	0.2925614192
899	0.9018518519	0.2925282569
900	0.9019570707	0.2923236844
901	0.9019360269	0.2921779134
902	0.9021043771	0.2919633379
903	0.902209596	0.2918799458
904	0.9024410774	0.2915174009
905	0.9024621212	0.2914577672
906	0.9026515152	0.2911645907
907	0.9027146465	0.2910111351
908	0.9029250842	0.2907505866
909	0.9029250842	0.290671457
910	0.9031776094	0.290433041
911	0.9031776094	0.2903141584
912	0.903219697	0.2901025946
913	0.9033249158	0.2899184807
914	0.9033670034	0.2897764665
915	0.9035984848	0.2895746005
916	0.9035984848	0.2893679635
917	0.9036616162	0.2892635394
918	0.9038299663	0.2890575674
919	0.9039351852	0.2889746192
920	0.9039772727	0.2888354514
921	0.9041666667	0.2886298927
922	0.9041456229	0.2885590625
923	0.9042718855	0.288256823
924	0.9044612795	0.2879926184
925	0.9045875421	0.2878730894
926	0.9043981481	0.28768034
927	0.9045875421	0.2875496186
928	0.9046927609	0.2874183553
929	0.90496633	0.2872121053
930	0.9050084175	0.2870697127
931	0.9051767677	0.2869318412
932	0.9052819865	0.2867623679
933	0.9053872054	0.2866744508
934	0.9054713805	0.2864907876
935	0.905513468	0.2864170627
936	0.905702862	0.2862501452
937	0.9057659933	0.2860277888
938	0.9058501684	0.2858060093
939	0.9058080808	0.2857157098
940	0.9058922559	0.2856154734
941	0.9059343434	0.2854940999
942	0.9060606061	0.2853226226
943	0.9061026936	0.2852438034
944	0.9062079125	0.2850946069
945	0.9061237374	0.2848865393
946	0.9062079125	0.2848206224
947	0.9061658249	0.2847325539
948	0.9062289562	0.2846189547
949	0.9063341751	0.2845452134
950	0.9063552189	0.2844625014
951	0.9065025253	0.2842736171
952	0.9066287879	0.2840557233
953	0.9066287879	0.2839530616
954	0.9066077441	0.2838695367
955	0.9070496633	0.2835138709
956	0.9070917508	0.2833683233
957	0.9071759259	0.2831599238
958	0.9072811448	0.2829723184
959	0.9074074074	0.28292932
960	0.907723064	0.2825725347
961	0.907723064	0.2824906285
962	0.9077861953	0.2824486039
963	0.9078282828	0.2823035135
964	0.9079124579	0.2822067158
965	0.9079124579	0.282155338
966	0.9081228956	0.2819127301
967	0.9081439394	0.2818526394
968	0.9083333333	0.2817268054
969	0.9085227273	0.2815630145
970	0.9085016835	0.2814324413
971	0.9086069024	0.2813886859
972	0.9086489899	0.2811382111
973	0.9088173401	0.2808701615
974	0.9088173401	0.2808240522
975	0.9089225589	0.2807689322
976	0.9089856902	0.2806687842
977	0.9089015152	0.2806019438
978	0.9087542088	0.2805030968
979	0.9091540404	0.2802212508
980	0.9092592593	0.2800518148
981	0.9093223906	0.2798477674
982	0.9094486532	0.2797455144
983	0.9096170034	0.2795301149
984	0.9098695286	0.2791970013
985	0.9099957912	0.278988294
986	0.9101220539	0.278880175
987	0.9104377104	0.2786333114
988	0.9103956229	0.2785353325
989	0.9105218855	0.2784439739
990	0.9106060606	0.2783317445
991	0.9106481481	0.2782250006
992	0.9107112795	0.2780810302
993	0.9106271044	0.2779685946
994	0.9107954545	0.2778879797
995	0.910753367	0.2778002966
996	0.9110479798	0.277640479
997	0.9110058923	0.2774884558
998	0.9111742424	0.2773846347
999	0.9111742424	0.2771677239
