iter	Accuracy	MultiClass
884	0.8982744108	0.3004415418
885	0.8981902357	0.300174443
886	0.8982112795	0.3001275535
887	0.8982744108	0.3000508699
888	0.8984848485	0.2999595672
889	0.8986111111	0.2998023917
890	0.8986321549	0.2997242156
891	0.8986111111	0.2995081185
892	0.8985690236	0.2994663896
893	0.8986742424	0.2993909004
894	0.8986321549	0.2992834014
895	0.8988636364	0.2990694107
896	0.8988005051	0.2990246656
897	0.8990109428	0.2987951265
898	0.8991372054	0.2985964895
899	0.8992424242	0.2984082386
900	0.899263468	0.2982096752
901	0.8993476431	0.2980231499
902	0.8994107744	0.2978792862
903	0.8994949495	0.2977532619
904	0.8995159933	0.297583847
905	0.8994949495	0.297452789
906	0.8995159933	0.2974043675
907	0.8998106061	0.2972130417
908	0.8997053872	0.2971078785
909	0.8999368687	0.2969196653
910	0.9000631313	0.2966644853
911	0.9001683502	0.2965746032
912	0.9003156566	0.2964898179
913	0.9003787879	0.2963175115
914	0.900547138	0.2961358081
915	0.9007154882	0.2957612561
916	0.9009890572	0.2955898649
917	0.9010521886	0.2954331234
918	0.9011363636	0.2952369618
919	0.9011994949	0.2950203148
920	0.90128367	0.2948593982
921	0.9013257576	0.2947308535
922	0.9014941077	0.2945941448
923	0.9016624579	0.2942977863
924	0.9017255892	0.2941940839
925	0.9018308081	0.2940569271
926	0.9018518519	0.2939559107
927	0.9017887205	0.2938380084
928	0.9021043771	0.2937100058
929	0.9021254209	0.29366915
930	0.9021043771	0.2934938311
931	0.9021043771	0.2934303214
932	0.9020833333	0.2933389699
933	0.9021254209	0.2932409239
934	0.9022306397	0.2931369987
935	0.9023569024	0.2930570331
936	0.9024410774	0.292713694
937	0.9025042088	0.2925995006
938	0.9027356902	0.2924604967
939	0.902756734	0.2923618541
940	0.9028619529	0.2921925195
941	0.9028409091	0.2921553667
942	0.9028829966	0.2921170798
943	0.9029461279	0.2920273761
944	0.9028829966	0.2919950111
945	0.9031144781	0.2918238316
946	0.9031355219	0.2916663783
947	0.9031986532	0.2915162608
948	0.9031986532	0.2914426163
949	0.9032617845	0.2912274378
950	0.9033880471	0.2911204992
951	0.903493266	0.2910583627
952	0.9034511785	0.2909785307
953	0.9035563973	0.2908805158
954	0.9037247475	0.2907789743
955	0.9038089226	0.2906096485
956	0.9039772727	0.2904282818
957	0.9041456229	0.290297738
958	0.9043139731	0.2901011278
959	0.9043350168	0.2899800396
960	0.9043560606	0.2897784244
961	0.9043771044	0.2896620876
962	0.9043139731	0.289534112
963	0.9042718855	0.2894666547
964	0.9043981481	0.2893497856
965	0.904503367	0.2892248493
966	0.9046927609	0.2890144824
967	0.9049873737	0.2888489056
968	0.9049873737	0.288720195
969	0.9051346801	0.2885673959
970	0.9052188552	0.2884195996
971	0.9051767677	0.2882622524
972	0.9051346801	0.2881685146
973	0.9052188552	0.2880864642
974	0.9052609428	0.2879908734
975	0.905239899	0.2878705847
976	0.9053030303	0.2877247792
977	0.9053661616	0.28760541
978	0.9054924242	0.2874385313
979	0.905513468	0.2872371664
980	0.9056818182	0.2870699131
981	0.905787037	0.2869140741
982	0.9058291246	0.2867564109
983	0.9058501684	0.2866615609
984	0.9060816498	0.2864630969
985	0.9058922559	0.2863645732
986	0.9062079125	0.2861305397
987	0.9065446128	0.2859326954
988	0.9065025253	0.2858805223
989	0.9066287879	0.285792685
990	0.9067340067	0.2857332134
991	0.906797138	0.2856905953
992	0.906797138	0.2855550605
993	0.9067760943	0.2854471268
994	0.9069654882	0.2852055327
995	0.9069654882	0.2850652309
996	0.9070707071	0.2849623871
997	0.9072180135	0.2847463777
998	0.9071548822	0.2845252847
999	0.9072390572	0.2844001076
