iter	Accuracy	MultiClass
884	0.8934974747	0.3083917611
885	0.8935816498	0.3082106968
886	0.8938552189	0.3079853568
887	0.8941708754	0.3078470191
888	0.8941498316	0.3077890812
889	0.8940446128	0.3077276194
890	0.8944023569	0.3074667923
891	0.894486532	0.3072409768
892	0.8946759259	0.3070168544
893	0.8946759259	0.3067919595
894	0.8947811448	0.3066249359
895	0.8947390572	0.3065678105
896	0.8948232323	0.3064509077
897	0.8948653199	0.3063884868
898	0.8948442761	0.3063498854
899	0.8949074074	0.306188495
900	0.8954335017	0.3057971089
901	0.8954755892	0.3057570516
902	0.8956649832	0.30542134
903	0.8959175084	0.3052045606
904	0.8959175084	0.3051460594
905	0.8959175084	0.3050693056
906	0.8959806397	0.304834583
907	0.896043771	0.3046518502
908	0.8961489899	0.3045348279
909	0.8962121212	0.3043919805
910	0.8963383838	0.3042713904
911	0.8963173401	0.3041014072
912	0.8963383838	0.3039288365
913	0.8964436027	0.3036801857
914	0.8966119529	0.3035821489
915	0.8967382155	0.3033069439
916	0.8967592593	0.303241096
917	0.8970749158	0.3030134526
918	0.8969486532	0.3028564881
919	0.8971170034	0.3026538066
920	0.8973063973	0.3024651064
921	0.8972853535	0.3023340108
922	0.8974116162	0.3020557583
923	0.8975589226	0.3019328646
924	0.8975378788	0.3017753878
925	0.8975589226	0.3017306901
926	0.8975378788	0.3015647003
927	0.8977483165	0.3014215962
928	0.8977693603	0.3012666208
929	0.8981481481	0.300942786
930	0.8983585859	0.3006785557
931	0.8984006734	0.3006099876
932	0.8986111111	0.3004919145
933	0.8985058923	0.300259427
934	0.8984638047	0.3000828094
935	0.8986321549	0.3000407764
936	0.8987794613	0.2998726874
937	0.8988636364	0.2996570547
938	0.8989688552	0.2994829727
939	0.8989267677	0.2992864734
940	0.8990951178	0.299022886
941	0.8993055556	0.2988558535
942	0.8993265993	0.2987447816
943	0.8995159933	0.2986182422
944	0.8995791246	0.2983964193
945	0.8995159933	0.2983031798
946	0.8995159933	0.2981300066
947	0.8998106061	0.2978830781
948	0.8997895623	0.2978626191
949	0.8999158249	0.2977448249
950	0.8999579125	0.2975861357
951	0.9002104377	0.2973904148
952	0.9003367003	0.2973182197
953	0.9003367003	0.2972712066
954	0.9004419192	0.297067966
955	0.9005050505	0.2969949787
956	0.900462963	0.2969574951
957	0.9005892256	0.2967446043
958	0.9005892256	0.2966258089
959	0.9006102694	0.296546579
960	0.9008207071	0.2963035039
961	0.9009259259	0.2960982922
962	0.9010311448	0.2958710298
963	0.9010521886	0.2958004643
964	0.9011153199	0.2957718345
965	0.9012415825	0.2955913993
966	0.9015782828	0.2954316684
967	0.901473064	0.2953274033
968	0.9015151515	0.2952123136
969	0.9015782828	0.2950707274
970	0.9018518519	0.2948561155
971	0.9018518519	0.2947622099
972	0.9018518519	0.2946807547
973	0.9017676768	0.2946122323
974	0.9020833333	0.2943681502
975	0.9020622896	0.2942035595
976	0.9021464646	0.2940764261
977	0.9020833333	0.2940310212
978	0.9021675084	0.2939154359
979	0.9022306397	0.2938221229
980	0.902293771	0.2937836101
981	0.9022306397	0.2935591293
982	0.9024410774	0.2933081571
983	0.9025042088	0.2932190395
984	0.9025673401	0.2931886398
985	0.9026094276	0.2929320752
986	0.9026515152	0.2927544294
987	0.9027988215	0.2925115534
988	0.903030303	0.2923707608
989	0.9034722222	0.2920714098
990	0.9035563973	0.2918648328
991	0.9035353535	0.29181599
992	0.9035563973	0.29157721
993	0.903766835	0.2914493622
994	0.903956229	0.2913180979
995	0.9040824916	0.291119671
996	0.9041456229	0.2909774511
997	0.9040614478	0.2909359983
998	0.9044191919	0.2906735626
999	0.9044823232	0.2904272006
